algorithm,seed,episode,global_step,episode_return,episode_steps,success,collision,epsilon,mean_loss,mean_q
dqn,42,49,488,-10.03,3,0,1,0.9922733333333333,,
dqn,42,50,491,-10.03,3,0,1,0.9922258333333334,,
dqn,42,51,509,-10.18,18,0,1,0.9919408333333334,,
dqn,42,52,518,-10.09,9,0,1,0.9917983333333333,,
dqn,42,53,523,-10.049999999999999,5,0,1,0.9917191666666667,,
dqn,42,54,528,-10.049999999999999,5,0,1,0.99164,,
dqn,42,55,533,-10.049999999999999,5,0,1,0.9915608333333333,,
dqn,42,56,547,-10.14,14,0,1,0.9913391666666667,,
dqn,42,57,549,-10.02,2,0,1,0.9913075,,
dqn,42,58,557,-10.08,8,0,1,0.9911808333333333,,
dqn,42,59,575,-10.18,18,0,1,0.9908958333333333,,
dqn,42,60,579,-10.04,4,0,1,0.9908325,,
dqn,42,61,595,-10.16,16,0,1,0.9905791666666667,,
dqn,42,62,596,-10.01,1,0,1,0.9905633333333334,,
dqn,42,63,597,-10.01,1,0,1,0.9905475,,
dqn,42,64,604,-10.07,7,0,1,0.9904366666666666,,
dqn,42,65,614,-10.1,10,0,1,0.9902783333333334,,
dqn,42,66,618,-10.04,4,0,1,0.990215,,
dqn,42,67,620,-10.02,2,0,1,0.9901833333333333,,
dqn,42,68,630,-10.1,10,0,1,0.990025,,
dqn,42,69,633,-10.03,3,0,1,0.9899775,,
dqn,42,70,643,-10.1,10,0,1,0.9898191666666667,,
dqn,42,71,649,-10.06,6,0,1,0.9897241666666666,,
dqn,42,72,654,-10.049999999999999,5,0,1,0.989645,,
dqn,42,73,667,-10.129999999999999,13,0,1,0.9894391666666666,,
dqn,42,74,670,-10.03,3,0,1,0.9893916666666667,,
dqn,42,75,673,-10.03,3,0,1,0.9893441666666667,,
dqn,42,76,676,-10.03,3,0,1,0.9892966666666667,,
dqn,42,77,691,-10.15,15,0,1,0.9890591666666667,,
dqn,42,78,693,-10.02,2,0,1,0.9890275,,
dqn,42,79,695,-10.02,2,0,1,0.9889958333333333,,
dqn,42,80,722,-10.27,27,0,1,0.9885683333333334,,
dqn,42,81,743,-10.209999999999999,21,0,1,0.9882358333333333,,
dqn,42,82,755,-10.12,12,0,1,0.9880458333333333,,
dqn,42,83,759,-10.04,4,0,1,0.9879825,,
dqn,42,84,764,-10.049999999999999,5,0,1,0.9879033333333334,,
dqn,42,85,778,-10.14,14,0,1,0.9876816666666667,,
dqn,42,86,782,-10.04,4,0,1,0.9876183333333334,,
dqn,42,87,786,-10.04,4,0,1,0.987555,,
dqn,42,88,797,-10.11,11,0,1,0.9873808333333334,,
dqn,42,89,853,-10.56,56,0,1,0.9864941666666667,,
dqn,42,90,867,-10.14,14,0,1,0.9862725,,
dqn,42,91,869,-10.02,2,0,1,0.9862408333333333,,
dqn,42,92,871,-10.02,2,0,1,0.9862091666666667,,
dqn,42,93,892,-10.209999999999999,21,0,1,0.9858766666666666,,
dqn,42,94,907,-10.15,15,0,1,0.9856391666666666,,
dqn,42,95,909,-10.02,2,0,1,0.9856075,,
dqn,42,96,912,-10.03,3,0,1,0.98556,,
dqn,42,97,934,-10.22,22,0,1,0.9852116666666667,,
dqn,42,98,943,-10.09,9,0,1,0.9850691666666667,,
dqn,42,99,948,-10.049999999999999,5,0,1,0.98499,,
dqn,42,100,953,-10.049999999999999,5,0,1,0.9849108333333333,,
dqn,42,101,954,-10.01,1,0,1,0.984895,,
dqn,42,102,963,-10.09,9,0,1,0.9847525,,
dqn,42,103,973,-10.1,10,0,1,0.9845941666666667,,
dqn,42,104,980,-10.07,7,0,1,0.9844833333333334,,
dqn,42,105,986,-10.06,6,0,1,0.9843883333333333,,
dqn,42,106,997,-10.11,11,0,1,0.9842141666666666,,
dqn,42,107,1003,-10.06,6,0,1,0.9841191666666667,,
dqn,42,108,1025,-10.22,22,0,1,0.9837708333333334,,
dqn,42,109,1044,-10.19,19,0,1,0.98347,,
dqn,42,110,1048,-10.04,4,0,1,0.9834066666666667,,
dqn,42,111,1055,-10.07,7,0,1,0.9832958333333334,,
dqn,42,112,1058,-10.03,3,0,1,0.9832483333333333,,
dqn,42,113,1074,-10.16,16,0,1,0.982995,,
dqn,42,114,1085,-10.11,11,0,1,0.9828208333333334,,
dqn,42,115,1087,-10.02,2,0,1,0.9827891666666667,,
dqn,42,116,1110,-10.23,23,0,1,0.982425,,
dqn,42,117,1136,-10.26,26,0,1,0.9820133333333333,,
dqn,42,118,1157,-10.209999999999999,21,0,1,0.9816808333333333,,
dqn,42,119,1161,-10.04,4,0,1,0.9816175,,
dqn,42,120,1175,-10.14,14,0,1,0.9813958333333334,,
dqn,42,121,1179,-10.04,4,0,1,0.9813325,,
dqn,42,122,1187,-10.08,8,0,1,0.9812058333333333,,
dqn,42,123,1191,-10.04,4,0,1,0.9811425,,
dqn,42,124,1203,-10.12,12,0,1,0.9809525,,
dqn,42,125,1216,-10.129999999999999,13,0,1,0.9807466666666667,,
dqn,42,126,1219,-10.03,3,0,1,0.9806991666666667,,
dqn,42,127,1221,-10.02,2,0,1,0.9806675,,
dqn,42,128,1227,-10.06,6,0,1,0.9805725,,
dqn,42,129,1234,-10.07,7,0,1,0.9804616666666667,,
dqn,42,130,1242,-10.08,8,0,1,0.980335,,
dqn,42,131,1246,-10.04,4,0,1,0.9802716666666667,,
dqn,42,132,1250,-10.04,4,0,1,0.9802083333333333,,
dqn,42,133,1256,-10.06,6,0,1,0.9801133333333333,,
dqn,42,134,1269,-10.129999999999999,13,0,1,0.9799075,,
dqn,42,135,1271,-10.02,2,0,1,0.9798758333333333,,
dqn,42,136,1273,-10.02,2,0,1,0.9798441666666666,,
dqn,42,137,1275,-10.02,2,0,1,0.9798125,,
dqn,42,138,1279,-10.04,4,0,1,0.9797491666666667,,
dqn,42,139,1280,-10.01,1,0,1,0.9797333333333333,,
dqn,42,140,1287,-10.07,7,0,1,0.9796225,,
dqn,42,141,1297,-10.1,10,0,1,0.9794641666666667,,
dqn,42,142,1299,-10.02,2,0,1,0.9794325,,
dqn,42,143,1303,-10.04,4,0,1,0.9793691666666666,,
dqn,42,144,1321,-10.18,18,0,1,0.9790841666666666,,
dqn,42,145,1323,-10.02,2,0,1,0.9790525,,
dqn,42,146,1328,-10.049999999999999,5,0,1,0.9789733333333334,,
dqn,42,147,1335,-10.07,7,0,1,0.9788625,,
dqn,42,148,1355,-10.2,20,0,1,0.9785458333333333,,
dqn,42,149,1374,-10.19,19,0,1,0.978245,,
dqn,42,150,1378,-10.04,4,0,1,0.9781816666666666,,
dqn,42,151,1383,-10.049999999999999,5,0,1,0.9781025,,
dqn,42,152,1394,-10.11,11,0,1,0.9779283333333333,,
dqn,42,153,1410,-10.16,16,0,1,0.977675,,
dqn,42,154,1414,-10.04,4,0,1,0.9776116666666667,,
dqn,42,155,1418,-10.04,4,0,1,0.9775483333333334,,
dqn,42,156,1438,-10.2,20,0,1,0.9772316666666667,,
dqn,42,157,1441,-10.03,3,0,1,0.9771841666666666,,
dqn,42,158,1447,-10.06,6,0,1,0.9770891666666667,,
dqn,42,159,1450,-10.03,3,0,1,0.9770416666666667,,
dqn,42,160,1458,-10.08,8,0,1,0.976915,,
dqn,42,161,1460,-10.02,2,0,1,0.9768833333333333,,
dqn,42,162,1469,-10.09,9,0,1,0.9767408333333334,,
dqn,42,163,1485,-10.16,16,0,1,0.9764875,,
dqn,42,164,1492,-10.07,7,0,1,0.9763766666666667,,
dqn,42,165,1498,-10.06,6,0,1,0.9762816666666667,,
dqn,42,166,1523,-10.25,25,0,1,0.9758858333333333,,
dqn,42,167,1529,-10.06,6,0,1,0.9757908333333334,,
dqn,42,168,1537,-10.08,8,0,1,0.9756641666666667,,
dqn,42,169,1542,-10.049999999999999,5,0,1,0.975585,,
dqn,42,170,1577,-10.35,35,0,1,0.9750308333333333,,
dqn,42,171,1579,-10.02,2,0,1,0.9749991666666666,,
dqn,42,172,1584,-10.049999999999999,5,0,1,0.97492,,
dqn,42,173,1585,-10.01,1,0,1,0.9749041666666667,,
dqn,42,174,1619,-10.34,34,0,1,0.9743658333333334,,
dqn,42,175,1646,-10.27,27,0,1,0.9739383333333334,,
dqn,42,176,1661,-10.15,15,0,1,0.9737008333333333,,
dqn,42,177,1664,-10.03,3,0,1,0.9736533333333334,,
dqn,42,178,1672,-10.08,8,0,1,0.9735266666666667,,
dqn,42,179,1674,-10.02,2,0,1,0.973495,,
dqn,42,180,1676,-10.02,2,0,1,0.9734633333333333,,
dqn,42,181,1682,-10.06,6,0,1,0.9733683333333334,,
dqn,42,182,1686,-10.04,4,0,1,0.973305,,
dqn,42,183,1693,-10.07,7,0,1,0.9731941666666667,,
dqn,42,184,1727,-10.34,34,0,1,0.9726558333333334,,
dqn,42,185,1733,-10.06,6,0,1,0.9725608333333333,,
dqn,42,186,1737,-10.04,4,0,1,0.9724975,,
dqn,42,187,1747,-10.1,10,0,1,0.9723391666666666,,
dqn,42,188,1752,-10.049999999999999,5,0,1,0.97226,,
dqn,42,189,1761,-10.09,9,0,1,0.9721175,,
dqn,42,190,1769,-10.08,8,0,1,0.9719908333333334,,
dqn,42,191,1771,-10.02,2,0,1,0.9719591666666667,,
dqn,42,192,1779,-10.08,8,0,1,0.9718325,,
dqn,42,193,1782,-10.03,3,0,1,0.971785,,
dqn,42,194,1785,-10.03,3,0,1,0.9717375,,
dqn,42,195,1787,-10.02,2,0,1,0.9717058333333334,,
dqn,42,196,1819,-10.32,32,0,1,0.9711991666666666,,
dqn,42,197,1823,-10.04,4,0,1,0.9711358333333333,,
dqn,42,198,1846,-10.23,23,0,1,0.9707716666666667,,
dqn,42,199,1848,-10.02,2,0,1,0.97074,,
dqn,42,200,1851,-10.03,3,0,1,0.9706925,,
dqn,42,201,1856,-10.049999999999999,5,0,1,0.9706133333333333,,
dqn,42,202,1859,-10.03,3,0,1,0.9705658333333333,,
dqn,42,203,1870,-10.11,11,0,1,0.9703916666666667,,
dqn,42,204,1879,-10.09,9,0,1,0.9702491666666667,,
dqn,42,205,1886,-10.07,7,0,1,0.9701383333333333,,
dqn,42,206,1895,-10.09,9,0,1,0.9699958333333334,,
dqn,42,207,1897,-10.02,2,0,1,0.9699641666666666,,
dqn,42,208,1908,-10.11,11,0,1,0.96979,,
dqn,42,209,1918,-10.1,10,0,1,0.9696316666666667,,
dqn,42,210,1922,-10.04,4,0,1,0.9695683333333334,,
dqn,42,211,1934,-10.12,12,0,1,0.9693783333333333,,
dqn,42,212,1948,-10.14,14,0,1,0.9691566666666667,,
dqn,42,213,1954,-10.06,6,0,1,0.9690616666666667,,
dqn,42,214,1964,-10.1,10,0,1,0.9689033333333333,,
dqn,42,215,1970,-10.06,6,0,1,0.9688083333333334,,
dqn,42,216,1974,-10.04,4,0,1,0.968745,,
dqn,42,217,1977,-10.03,3,0,1,0.9686975,,
dqn,42,218,1979,-10.02,2,0,1,0.9686658333333333,,
dqn,42,219,1982,-10.03,3,0,1,0.9686183333333334,,
dqn,42,220,1986,-10.04,4,0,1,0.968555,,
dqn,42,221,1988,-10.02,2,0,1,0.9685233333333333,,
dqn,42,222,1990,-10.02,2,0,1,0.9684916666666666,,
dqn,42,223,2001,-10.11,11,0,1,0.9683175,1.318739891052246,-0.05734029412269592
dqn,42,224,2003,-10.02,2,0,1,0.9682858333333333,,
dqn,42,225,2004,-10.01,1,0,1,0.96827,1.0162534713745117,-0.08097146451473236
dqn,42,226,2012,-10.08,8,0,1,0.9681433333333334,1.6988481283187866,-0.18878677487373352
dqn,42,227,2025,-10.129999999999999,13,0,1,0.9679375,0.7795528074105581,-0.23178075750668845
dqn,42,228,2029,-10.04,4,0,1,0.9678741666666667,1.0163172483444214,-0.2885759174823761
dqn,42,229,2035,-10.06,6,0,1,0.9677791666666666,0.7197365760803223,-0.2259984016418457
dqn,42,230,2037,-10.02,2,0,1,0.9677475,0.84222811460495,-0.20871609449386597
dqn,42,231,2041,-10.04,4,0,1,0.9676841666666667,0.8682926893234253,-0.24795138835906982
dqn,42,232,2045,-10.04,4,0,1,0.9676208333333334,1.5463289022445679,-0.26953208446502686
dqn,42,233,2078,-10.33,33,0,1,0.9670983333333333,1.0031460300087929,-0.19391576014459133
dqn,42,234,2080,-10.02,2,0,1,0.9670666666666666,0.7220481038093567,-0.21032598614692688
dqn,42,235,2091,-10.11,11,0,1,0.9668925,0.7168030440807343,-0.2210443764925003
dqn,42,236,2099,-10.08,8,0,1,0.9667658333333333,0.8357243537902832,-0.18583782017230988
dqn,42,237,2127,-10.28,28,0,1,0.9663225,1.1430675302233015,-0.22579349790300643
dqn,42,238,2166,-10.39,39,0,1,0.965705,1.0201579988002778,-0.2904106080532074
dqn,42,239,2185,-10.19,19,0,1,0.9654041666666666,0.8815372228622437,-0.3707817941904068
dqn,42,240,2190,-10.049999999999999,5,0,1,0.965325,0.4787375330924988,-0.44082877039909363
dqn,42,241,2194,-10.04,4,0,1,0.9652616666666667,1.134236216545105,-0.6910435557365417
dqn,42,242,2196,-10.02,2,0,1,0.96523,1.135565161705017,-0.723481297492981
dqn,42,243,2207,-10.11,11,0,1,0.9650558333333333,1.3653821349143982,-0.7152448892593384
dqn,42,244,2223,-10.16,16,0,1,0.9648025,0.9973347336053848,-0.4048646166920662
dqn,42,245,2228,-10.049999999999999,5,0,1,0.9647233333333334,0.7934426367282867,-0.5339691340923309
dqn,42,246,2235,-10.07,7,0,1,0.9646125,1.000030517578125,-0.7607744932174683
dqn,42,247,2237,-10.02,2,0,1,0.9645808333333333,0.7568773627281189,-0.8088065981864929
dqn,42,248,2239,-10.02,2,0,1,0.9645491666666667,,
dqn,42,249,2241,-10.02,2,0,1,0.9645175,0.4902274012565613,-0.6938318014144897
dqn,42,250,2247,-10.06,6,0,1,0.9644225,0.8766546845436096,-0.6901358366012573
dqn,42,251,2249,-10.02,2,0,1,0.9643908333333333,0.5866225957870483,-0.4556117355823517
dqn,42,252,2252,-10.03,3,0,1,0.9643433333333333,0.6678881645202637,-0.2177659273147583
dqn,42,253,2258,-10.06,6,0,1,0.9642483333333334,0.879349410533905,-0.28565162420272827
dqn,42,254,2275,-10.17,17,0,1,0.9639791666666666,0.7727336287498474,-0.5042719319462776
dqn,42,255,2278,-10.03,3,0,1,0.9639316666666666,0.7094228267669678,-0.8929386138916016
dqn,42,256,2285,-10.07,7,0,1,0.9638208333333333,0.922575443983078,-1.331220120191574
dqn,42,257,2289,-10.04,4,0,1,0.9637575,0.9244647026062012,-1.354764699935913
dqn,42,258,2291,-10.02,2,0,1,0.9637258333333334,,
dqn,42,259,2321,-10.3,30,0,1,0.9632508333333334,0.6425387188792229,-1.0346695445477962
dqn,42,260,2329,-10.08,8,0,1,0.9631241666666667,0.7039577066898346,-0.792499303817749
dqn,42,261,2331,-10.02,2,0,1,0.9630925,,
dqn,42,262,2333,-10.02,2,0,1,0.9630608333333334,0.27357783913612366,-1.4002478122711182
dqn,42,263,2335,-10.02,2,0,1,0.9630291666666667,,
dqn,42,264,2341,-10.06,6,0,1,0.9629341666666666,1.0790372490882874,-1.2948541045188904
dqn,42,265,2345,-10.04,4,0,1,0.9628708333333333,0.28381726145744324,-0.8053834438323975
dqn,42,266,2347,-10.02,2,0,1,0.9628391666666667,,
dqn,42,267,2375,-10.28,28,0,1,0.9623958333333333,0.46184805035591125,-0.9425338975020817
dqn,42,268,2381,-10.06,6,0,1,0.9623008333333334,0.6237961649894714,-1.2450963854789734
dqn,42,269,2383,-10.02,2,0,1,0.9622691666666666,,
dqn,42,270,2388,-10.049999999999999,5,0,1,0.96219,0.7199901938438416,-1.293276309967041
dqn,42,271,2392,-10.04,4,0,1,0.9621266666666667,0.40048345923423767,-1.0231468677520752
dqn,42,272,2393,-10.01,1,0,1,0.9621108333333334,,
dqn,42,273,2431,-10.38,38,0,1,0.9615091666666666,0.38897789849175346,-0.9769826531410217
dqn,42,274,2439,-10.08,8,0,1,0.9613825,0.5139415338635445,-0.9400523006916046
dqn,42,275,2441,-10.02,2,0,1,0.9613508333333334,0.2630564570426941,-0.9832731485366821
dqn,42,276,2445,-10.04,4,0,1,0.9612875,0.31693458557128906,-1.1901471614837646
dqn,42,277,2447,-10.02,2,0,1,0.9612558333333333,,
dqn,42,278,2449,-10.02,2,0,1,0.9612241666666667,0.3268772065639496,-0.9645229578018188
dqn,42,279,2455,-10.06,6,0,1,0.9611291666666667,0.15035319328308105,-0.7883033156394958
dqn,42,280,2463,-10.08,8,0,1,0.9610025,0.1396787017583847,-0.7091207206249237
dqn,42,281,2470,-10.07,7,0,1,0.9608916666666667,0.4270559251308441,-1.0135809779167175
dqn,42,282,2472,-10.02,2,0,1,0.96086,0.36523616313934326,-0.51884925365448
dqn,42,283,2482,-10.1,10,0,1,0.9607016666666667,0.28307202458381653,-0.9204218983650208
dqn,42,284,2487,-10.049999999999999,5,0,1,0.9606225,0.36248356103897095,-0.8543696403503418
dqn,42,285,2503,-10.16,16,0,1,0.9603691666666667,0.2643141336739063,-0.8634709864854813
dqn,42,286,2510,-10.07,7,0,1,0.9602583333333333,0.539721667766571,-0.7292994856834412
dqn,42,287,2520,-10.1,10,0,1,0.9601,0.37480304141839343,-1.1005890369415283
dqn,42,288,2522,-10.02,2,0,1,0.9600683333333333,,
dqn,42,289,2525,-10.03,3,0,1,0.9600208333333333,0.10216550529003143,-0.30749326944351196
dqn,42,290,2533,-10.08,8,0,1,0.9598941666666667,0.3770856261253357,-0.6135182529687881
dqn,42,291,2540,-10.07,7,0,1,0.9597833333333333,0.5811585634946823,-0.9847124814987183
dqn,42,292,2543,-10.03,3,0,1,0.9597358333333333,,
dqn,42,293,2549,-10.06,6,0,1,0.9596408333333334,0.3704659938812256,-0.9512378573417664
dqn,42,294,2553,-10.04,4,0,1,0.9595775,0.3456566333770752,-1.1823205947875977
dqn,42,295,2574,-10.209999999999999,21,0,1,0.959245,0.3284851133823395,-0.9191949009895325
dqn,42,296,2579,-10.049999999999999,5,0,1,0.9591658333333334,0.16546154022216797,-0.8594374656677246
dqn,42,297,2585,-10.06,6,0,1,0.9590708333333333,0.24706131219863892,-1.3044339418411255
dqn,42,298,2594,-10.09,9,0,1,0.9589283333333334,0.3619389683008194,-0.9616206288337708
dqn,42,299,2600,-10.06,6,0,1,0.9588333333333333,0.17314157634973526,-1.4837214350700378
dqn,42,300,2602,-10.02,2,0,1,0.9588016666666667,,
dqn,42,301,2609,-10.07,7,0,1,0.9586908333333334,0.41209907829761505,-1.393863558769226
dqn,42,302,2618,-10.09,9,0,1,0.9585483333333333,0.39874766767024994,-0.9059166610240936
dqn,42,303,2643,-10.25,25,0,1,0.9581525,0.37557590504487354,-1.127718488375346
dqn,42,304,2651,-10.08,8,0,1,0.9580258333333334,0.259010374546051,-0.8423281610012054
dqn,42,305,2654,-10.03,3,0,1,0.9579783333333334,0.16694393754005432,-0.23176532983779907
dqn,42,306,2691,-10.37,37,0,1,0.9573925,0.39242571261194015,-0.9725539022021823
dqn,42,307,2704,-10.129999999999999,13,0,1,0.9571866666666666,0.2752441130578518,-0.6583179980516434
dqn,42,308,2711,-10.07,7,0,1,0.9570758333333333,0.3292589485645294,-0.7805860042572021
dqn,42,309,2718,-10.07,7,0,1,0.956965,0.310068279504776,-1.303765743970871
dqn,42,310,2720,-10.02,2,0,1,0.9569333333333333,0.4987833499908447,-0.6015170812606812
dqn,42,311,2726,-10.06,6,0,1,0.9568383333333333,0.5020726919174194,-1.3972218036651611
dqn,42,312,2733,-10.07,7,0,1,0.9567275,0.20058712363243103,-0.6711001992225647
dqn,42,313,2740,-10.07,7,0,1,0.9566166666666667,0.5401448607444763,-1.0298196971416473
dqn,42,314,2753,-10.129999999999999,13,0,1,0.9564108333333333,0.6224049429098765,-0.8183127045631409
dqn,42,315,2755,-10.02,2,0,1,0.9563791666666667,,
dqn,42,316,2761,-10.06,6,0,1,0.9562841666666667,0.21036501228809357,-1.4509680271148682
dqn,42,317,2783,-10.22,22,0,1,0.9559358333333333,0.2853198736906052,-0.9357085943222045
dqn,42,318,2787,-10.04,4,0,1,0.9558725,0.2013789564371109,-0.7718406915664673
dqn,42,319,2797,-10.1,10,0,1,0.9557141666666666,0.2228769212961197,-1.0404082934061687
dqn,42,320,2803,-10.06,6,0,1,0.9556191666666667,0.559381365776062,-0.6444671750068665
dqn,42,321,2804,-10.01,1,0,1,0.9556033333333334,0.4803372621536255,-0.9027823209762573
dqn,42,322,2825,-10.209999999999999,21,0,1,0.9552708333333333,0.30531754195690153,-0.7153923869132995
dqn,42,323,2829,-10.04,4,0,1,0.9552075,0.6250187158584595,-1.1985737085342407
dqn,42,324,2833,-10.04,4,0,1,0.9551441666666667,0.20613975822925568,-0.45207372307777405
dqn,42,325,2848,-10.15,15,0,1,0.9549066666666667,0.3742202133871615,-1.1146089285612106
dqn,42,326,2853,-10.049999999999999,5,0,1,0.9548275,0.2384330928325653,-1.4443385601043701
dqn,42,327,2855,-10.02,2,0,1,0.9547958333333333,,
dqn,42,328,2858,-10.03,3,0,1,0.9547483333333333,0.6680283546447754,-0.5196451544761658
dqn,42,329,2864,-10.06,6,0,1,0.9546533333333334,0.367344468832016,-0.8538160026073456
dqn,42,330,2868,-10.04,4,0,1,0.95459,0.32567721605300903,-0.758651077747345
dqn,42,331,2884,-10.16,16,0,1,0.9543366666666666,0.2730765091255307,-1.2666250169277191
dqn,42,332,2896,-10.12,12,0,1,0.9541466666666667,0.3432658389210701,-0.7531268199284872
dqn,42,333,2899,-10.03,3,0,1,0.9540991666666667,,
dqn,42,334,2908,-10.09,9,0,1,0.9539566666666667,0.25451899071534473,-1.212202747662862
dqn,42,335,2912,-10.04,4,0,1,0.9538933333333334,0.42160630226135254,-0.6822671890258789
dqn,42,336,2913,-10.01,1,0,1,0.9538775,,
dqn,42,337,2925,-10.12,12,0,1,0.9536875,0.33601583043734234,-0.6430177328487238
dqn,42,338,2938,-10.129999999999999,13,0,1,0.9534816666666667,0.3046450155476729,-0.7107822895050049
dqn,42,339,2953,-10.15,15,0,1,0.9532441666666667,0.2474728561937809,-0.7380915656685829
dqn,42,340,2956,-10.03,3,0,1,0.9531966666666667,0.30819374322891235,-1.2986347675323486
dqn,42,341,2960,-10.04,4,0,1,0.9531333333333334,0.5731574892997742,-0.5559417009353638
dqn,42,342,2963,-10.03,3,0,1,0.9530858333333333,,
dqn,42,343,2973,-10.1,10,0,1,0.9529275,0.3824898699919383,-1.2644428412119548
dqn,42,344,2976,-10.03,3,0,1,0.95288,0.49201127886772156,-0.49376559257507324
dqn,42,345,2992,-10.16,16,0,1,0.9526266666666666,0.25388678908348083,-0.7630997523665428
dqn,42,346,2997,-10.049999999999999,5,0,1,0.9525475,0.2983851730823517,-0.693589448928833
dqn,42,347,3015,-10.18,18,0,1,0.9522625,0.16100049391388893,-1.1121439635753632
dqn,42,348,3017,-10.02,2,0,1,0.9522308333333334,0.1780349463224411,-1.3734443187713623
dqn,42,349,3020,-10.03,3,0,1,0.9521833333333334,0.3463682532310486,-0.7746982574462891
dqn,42,350,3027,-10.07,7,0,1,0.9520725,0.9030541777610779,-1.0950983762741089
dqn,42,351,3057,-10.3,30,0,1,0.9515975,0.3092993274331093,-1.0680041536688805
dqn,42,352,3104,-10.47,47,0,1,0.9508533333333333,0.20085912841993073,-0.8760191947221756
dqn,42,353,3105,-10.01,1,0,1,0.9508375,,
dqn,42,354,3113,-10.08,8,0,1,0.9507108333333334,0.4072476327419281,-0.9025552272796631
dqn,42,355,3139,-10.26,26,0,1,0.9502991666666667,0.31971613069375354,-0.9092210729916891
dqn,42,356,3148,-10.09,9,0,1,0.9501566666666666,0.22945142661531767,-1.1258261799812317
dqn,42,357,3155,-10.07,7,0,1,0.9500458333333334,0.16546057164669037,-1.1746466159820557
dqn,42,358,3180,-10.25,25,0,1,0.94965,0.2423476092517376,-0.8588362953492573
dqn,42,359,3186,-10.06,6,0,1,0.949555,0.39013218879699707,-0.42588990926742554
dqn,42,360,3189,-10.03,3,0,1,0.9495075,0.3712965250015259,-0.7110987305641174
dqn,42,361,3194,-10.049999999999999,5,0,1,0.9494283333333333,0.19068685173988342,-0.9971174001693726
dqn,42,362,3199,-10.049999999999999,5,0,1,0.9493491666666667,0.24327795207500458,-1.0709195137023926
dqn,42,363,3208,-10.09,9,0,1,0.9492066666666666,0.1119098470856746,-1.075110415617625
dqn,42,364,3216,-10.08,8,0,1,0.94908,0.21967065334320068,-0.5688005685806274
dqn,42,365,3221,-10.049999999999999,5,0,1,0.9490008333333333,0.33627790212631226,-1.0346800088882446
dqn,42,366,3248,-10.27,27,0,1,0.9485733333333334,0.17205612574304854,-0.9168224462441036
dqn,42,367,3264,-10.16,16,0,1,0.94832,0.28327853651717305,-1.1397154331207275
